Subject ID,Trial,Expected Value
1,1,0.5
1,2,0.9104602210526251
1,3,0.9750421300678572
1,4,0.9912119540618544
1,5,0.9963800166288835
1,6,0.9983253643786908
1,7,0.9991524530577504
1,8,0.9995394197586492
1,9,0.999735035498149
1,10,0.926496213931867
1,11,0.8600265133280828
1,12,0.9762773598541965
1,13,0.9051606022182663
1,14,0.8405803584794782
1,15,0.9710743525790787
1,16,0.9917934965050064
1,17,0.9970540346984924
1,18,0.998763361372013
1,19,0.9256177493270568
1,20,0.9871146218280231
1,21,0.9150326015031706
1,22,0.9843741579436421
1,23,0.9954991827964947
1,24,0.9983573351443686
1,25,0.9992984782047001
1,26,0.999664123624783
1,27,0.9998245640338403
1,28,0.9999019219138774
1,29,0.9999421314348886
1,30,0.9266924441244979
1,31,0.8602127435772048
1,32,0.9763890395978633
1,33,0.9052668525531129
1,34,0.8406815870429061
1,35,0.9711374760143506
1,36,0.9918340688513411
1,37,0.9970807674380452
1,38,0.9987813395788062
1,39,0.9256349374304162
1,40,0.9871263820508445
1,41,0.5
1,42,0.9104602210526251
1,43,0.8433827113529542
1,44,0.9150438601934476
1,45,0.7825120192358315
1,46,0.7271682223732688
1,47,0.9843819716956691
1,48,0.9955046704276268
1,49,0.9226564195895189
1,50,0.8565332856859265
1,51,0.9750592898438702
1,52,0.9040514762000671
1,53,0.8395682971197423
1,54,0.970667270485564
1,55,0.9916116349200184
1,56,0.9969660047548092
1,57,0.9987179554355023
1,58,0.9255765749564486
1,59,0.9870923108792482
1,60,0.9150123936001628
1,61,0.6767571782261853
1,62,0.9377124194127449
1,63,0.9843627569919463
1,64,0.8694306183211734
1,65,0.9954925100863453
1,66,0.9983533028838979
1,67,0.9992959714434956
1,68,0.9261044971040008
1,69,0.8074123880929494
1,70,0.8596764228863758
1,71,0.7992704074491647
1,72,0.744238817739777
1,73,0.7509770416546255
1,74,0.9516370785378937
1,75,0.8824445907299523
1,76,0.9566288738117203
1,77,0.887216523815222
1,78,0.9769461175021189
