Subject ID,Trial,Expected Value
1,1,0.5
1,2,0.7977506369304035
1,3,0.9022266430909943
1,4,0.9471647077268256
1,5,0.9689897262921443
1,6,0.9805676927547324
1,7,0.9871511474215101
1,8,0.5
1,9,0.3869467510884213
1,10,0.9911137890358948
1,11,0.7667901416752523
1,12,0.9068414700798519
1,13,0.7123275002714384
1,14,0.5824785122993444
1,15,0.8327384069684111
1,16,0.9194068345778635
1,17,0.9564140679987625
1,18,0.7438751298907902
1,19,0.8942711901973212
1,20,0.31355477566795864
1,21,0.7033730116999922
1,22,0.5757835513632056
1,23,0.8288815863412259
1,24,0.917066365901541
1,25,0.7165923469324733
1,26,0.26149472614527325
1,27,0.5843826309902784
1,28,0.8313924709153686
1,29,0.9177738689995775
1,30,0.7169904638791676
1,31,0.8808219053232788
1,32,0.6932943340313662
1,33,0.8711621799605844
1,34,0.9354397346619053
1,35,0.9638700593485042
1,36,0.7047106711641778
1,37,0.9780507304588567
1,38,0.9857715416850921
1,39,0.9902757583896606
1,40,0.993056511510948
1,41,0.5513162458448052
1,42,0.8047565464352022
1,43,0.9007845805325736
1,44,0.7691442135737079
1,45,0.9084282800044698
1,46,0.7005157750554694
1,47,0.95575633290798
1,48,0.5690382794542677
1,49,0.47523638572280846
1,50,0.7450037535484524
1,51,0.40496455869964226
1,52,0.6062701522983548
1,53,0.843342007768717
1,54,0.6671245692752129
1,55,0.8607256173623835
