Subject ID,Trial,Expected Value
1,1,0.5
1,2,0.5
1,3,0.6808725824047918
1,4,0.7384499575619244
1,5,0.6808725824047918
1,6,0.39518212298429806
1,7,0.7672731183416904
1,8,0.7850891842800987
1,9,0.7975346658941264
1,10,0.4659505938440132
1,11,0.35553650593155717
1,12,0.5205735860244017
1,13,0.30053976206248434
1,14,0.3710574844301327
1,15,0.2528893474881057
1,16,0.46417528372621497
1,17,0.3312387584030284
1,18,0.2771445047307756
1,19,0.24548839405396597
1,20,0.5136027510156939
1,21,0.22391000359457627
1,22,0.36753781080809406
1,23,0.20788144809673403
1,24,0.1952973324828521
1,25,0.43148537907437884
1,26,0.30675405365154423
1,27,0.27099047901934503
1,28,0.46659785877840787
1,29,0.5368368659226797
1,30,0.370948683364167
1,31,0.3099754419749293
1,32,0.5057466294353553
1,33,0.5588646031213366
1,34,0.26253408321865845
1,35,0.2350829275740732
1,36,0.44357668810146644
1,37,0.31946402869016344
1,38,0.27040902727046445
1,39,0.24187203891889786
1,40,0.22234258123834175
1,41,0.43957282279534654
1,42,0.3168973778378959
1,43,0.5900973987398631
1,44,0.47289141652678934
1,45,0.33827205309708563
1,46,0.484201339643409
1,47,0.34648727003936924
1,48,0.6117810571223599
1,49,0.4054141954670809
1,50,0.2907341181269904
1,51,0.5295424951707004
1,52,0.2582401424535404
1,53,0.23610977706618466
1,54,0.5767271040403995
1,55,0.2196542332298094
1,56,0.20671008166524787
1,57,0.19612356266921188
1,58,0.4321431519768969
1,59,0.5140601886215622
1,60,0.6042403407145115
1,61,0.5581627695654215
1,62,0.3745267532853608
1,63,0.30660840987272003
1,64,0.26893342922813396
1,65,0.24405754163055918
1,66,0.22594577061840337
1,67,0.21191189494291923
1,68,0.20056209957993748
1,69,0.4346603960210047
1,70,0.31356715360533544
1,71,0.2664088791700953
1,72,0.2391522551430828
1,73,0.2205325409685097
1,74,0.439137233003932
1,75,0.3168105215257543
1,76,0.268871840660504
