Subject ID,Trial,Expected Value
1,1,0.5
1,2,0.5
1,3,0.5721617330604744
1,4,0.6304539044675407
1,5,0.678297958373119
1,6,0.7180793540257299
1,7,0.7515165269050285
1,8,0.7798808005589617
1,9,0.6910470982584038
1,10,0.5721617330604744
1,11,0.6304539044675407
1,12,0.5594298187130081
1,13,0.6209863018302734
1,14,0.732396638530467
1,15,0.7663385167135259
1,16,0.794598582570853
1,17,0.7078532507130306
1,18,0.7482694497483735
1,19,0.7812099396808714
1,20,0.808459745388886
1,21,0.6712089506720738
1,22,0.8312767120843629
1,23,0.8505760490747672
1,24,0.8670411458880217
1,25,0.8811932487928079
1,26,0.785177559489721
1,27,0.7069272630909429
1,28,0.7519106669931713
1,29,0.7877356986459781
1,30,0.8167682303185217
1,31,0.5979104341250668
1,32,0.5380991173048238
1,33,0.8406320100825955
1,34,0.7533003543778187
1,35,0.7897741571630247
1,36,0.7118181396106531
1,37,0.6474309172170348
1,38,0.7034562979713473
1,39,0.7479492867428171
1,40,0.7838735803983594
1,41,0.7063070011491202
1,42,0.7506002943319318
1,43,0.6789888029043231
1,44,0.7283333039098805
1,45,0.76791814820876
1,46,0.8001502717045843
1,47,0.7201003323337447
1,48,0.7620777587993396
1,49,0.7959446765539139
1,50,0.48860598312863796
1,51,0.7170755897045765
1,52,0.7599243682961063
1,53,0.7944163450858877
1,54,0.7160659873053385
1,55,0.7592610721987314
1,56,0.7940069866880695
1,57,0.5649958817341619
1,58,0.8223688736101012
1,59,0.739533685267368
1,60,0.7788587107757633
1,61,0.8105382596906423
1,62,0.8364347161866271
1,63,0.8578589991834109
1,64,0.8757626612779302
1,65,0.8908537686604834
1,66,0.7974451965813408
1,67,0.7211347861997832
1,68,0.7659183356024117
1,69,0.8014178207726057
1,70,0.8300395206420805
1,71,0.7473480222324953
1,72,0.786495751118059
1,73,0.7114347829895938
1,74,0.7570270074444029
1,75,0.7934290691278011
1,76,0.8229396490589698
1,77,0.8471649792470078
1,78,0.7613358705541784
1,79,0.7978530137480443
1,80,0.8272153550803549
